h5_index,set_type,cluster_label
36205,train,1
36206,train,4
36207,train,5
36208,train,1
36209,train,4
36210,train,4
36211,train,1
36212,train,4
36213,train,4
36214,train,0
36215,train,4
36216,train,1
36217,train,5
36218,train,0
36219,train,5
36220,train,1
36221,train,0
36222,train,5
36223,train,0
36224,train,1
36225,train,1
36226,train,4
36227,train,1
36228,train,5
36229,train,5
36230,train,1
36231,train,1
36232,train,3
36233,train,1
36234,train,5
36235,train,1
36236,train,4
36237,train,1
36238,train,1
36239,train,2
36240,train,2
36241,train,1
36242,train,4
36243,train,1
36244,train,0
36245,train,0
36246,train,1
36247,train,5
36248,train,5
36249,train,1
36250,train,1
36251,train,1
36252,train,2
36253,train,0
36254,train,0
36255,train,5
36256,train,4
36257,train,1
36258,train,1
36259,train,4
36260,train,0
36261,train,5
36262,train,4
36263,train,4
36264,train,0
36265,train,4
36266,train,4
36267,train,0
36268,train,2
36269,train,1
36270,train,1
36271,train,0
36272,train,5
36273,train,1
36274,train,5
36275,train,0
36276,train,1
36277,train,2
36278,train,2
36279,train,0
36280,train,1
36281,train,4
36282,train,0
36283,train,1
36284,train,4
36285,train,1
36286,train,0
36287,train,0
36288,train,5
36289,train,5
36290,train,5
36291,train,1
36292,train,5
36293,train,1
36294,train,1
36295,train,1
36296,train,4
36297,train,1
36298,train,1
36299,train,4
36300,train,1
36301,train,2
36302,train,1
36303,train,4
36304,train,0
36305,train,0
36306,train,1
36307,train,4
36308,train,0
36309,train,4
36310,train,1
36311,train,5
36312,train,0
36313,train,1
36314,train,1
36315,train,2
36316,train,1
36317,train,1
36318,train,2
36319,train,5
36320,train,1
36321,train,4
36322,train,5
36323,train,5
36324,train,4
36325,train,2
36326,train,0
36327,train,1
36328,train,5
36329,train,4
36330,train,4
36331,train,1
36332,train,5
36333,train,4
36334,train,1
36335,train,0
36336,train,4
36337,train,4
36338,train,2
36339,train,4
36340,train,3
36341,train,1
36342,train,1
36343,train,1
36344,train,4
36345,train,0
36346,train,1
36347,train,1
36348,train,3
36349,train,1
36350,train,5
36351,train,2
36352,train,1
36353,train,1
36354,train,1
36355,train,3
36356,train,1
36357,train,4
36358,train,1
36359,train,4
36360,train,2
36361,train,0
36362,train,1
36363,train,1
36364,train,1
36365,train,4
36366,train,0
36367,train,2
36368,train,1
36369,train,1
36370,train,0
36371,train,4
36372,train,0
36373,train,4
36374,train,1
36375,train,2
36376,train,4
36377,train,1
36378,train,5
36379,train,3
36380,train,0
36381,train,4
36382,train,5
36383,train,3
36384,train,1
36385,train,3
36386,train,2
36387,train,5
36388,train,1
36389,train,1
36390,train,1
36391,train,1
36392,train,0
36393,train,1
36394,train,4
36395,train,0
36396,train,1
36397,train,4
36398,train,5
36399,train,0
36400,train,1
36401,train,3
36402,train,4
36403,train,1
36404,train,1
36405,train,0
36406,train,0
36407,train,5
36408,train,0
36409,train,2
36410,train,4
36411,train,4
36412,train,1
36413,train,1
36414,train,2
36415,train,1
36416,train,0
36417,train,1
36418,train,5
36419,train,5
36420,train,0
36421,train,1
36422,train,1
36423,train,1
36424,train,2
36425,train,4
36426,train,0
36427,train,5
36428,train,1
36429,train,1
36430,train,1
36431,train,5
36432,train,5
36433,train,4
36434,train,2
36435,train,1
36436,train,0
36437,train,1
36438,train,0
36439,train,0
36440,train,4
36441,train,2
36442,train,0
36443,train,4
36444,train,1
36445,train,2
36446,train,0
36447,train,2
36448,train,2
36449,train,1
36450,train,1
36451,train,5
36452,train,1
36453,train,0
36454,train,1
36455,train,1
36456,train,4
36457,train,1
36458,train,4
36459,train,4
36460,train,2
36461,train,5
36462,train,3
36463,train,3
36464,train,4
36465,train,5
36466,train,4
36467,train,2
36468,train,5
36469,train,0
36470,train,0
36471,train,0
36472,train,2
36473,train,4
36474,train,0
36475,train,0
36476,train,0
36477,train,1
36478,train,4
36479,train,5
36480,train,5
36481,train,5
36482,train,1
36483,train,1
36484,train,5
36485,train,0
36486,train,1
36487,train,1
36488,train,1
36489,train,1
36490,train,4
36491,train,4
36492,train,2
36493,train,2
36494,train,1
36495,train,4
36496,train,4
36497,train,1
36498,train,2
36499,train,1
36500,train,2
36501,train,1
36502,train,4
36503,train,5
36504,train,3
36505,train,5
36506,train,5
36507,train,2
36508,train,5
36509,train,1
36510,train,4
36511,train,1
36512,train,1
36513,train,1
36514,train,4
36515,train,1
36516,train,0
36517,train,4
36518,train,1
36519,train,0
36520,train,2
36521,train,5
36522,train,1
36523,train,2
36524,train,5
36525,train,4
36526,train,4
36527,train,0
36528,train,1
36529,train,4
36530,train,5
36531,train,0
36532,train,0
36533,train,5
36534,train,0
36535,train,1
36536,train,0
36537,train,0
36538,train,0
36539,train,5
36540,train,2
36541,train,1
36542,train,1
36543,train,3
36544,train,5
36545,train,4
36546,train,1
36547,train,5
36548,train,1
36549,train,1
36550,train,0
36551,train,0
36552,train,1
36553,train,4
36554,train,0
36555,train,0
36556,train,5
36557,train,4
36558,train,5
36559,train,2
36560,train,2
36561,train,1
36562,train,1
36563,train,5
36564,train,5
36565,train,1
36566,train,0
36567,train,1
36568,train,5
36569,train,4
36570,train,4
36571,train,1
36572,train,2
36573,train,3
36574,train,0
36575,train,1
36576,train,0
36577,train,4
36578,train,5
36579,train,2
36580,train,5
36581,train,1
36582,train,5
36583,train,4
36584,train,1
36585,train,5
36586,train,5
36587,train,5
36588,train,1
36589,train,2
36590,train,1
36591,train,4
36592,train,5
36593,train,0
36594,train,0
36595,train,4
36596,train,0
36597,train,0
36598,train,0
36599,train,2
36600,train,5
36601,train,1
36602,train,2
36603,train,1
36604,train,5
36605,train,5
36606,train,1
36607,train,4
36608,train,2
36609,train,4
36610,train,1
36611,train,3
36612,train,4
36613,train,5
36614,train,1
36615,train,5
36616,train,4
36617,train,1
36618,train,2
36619,train,4
36620,train,5
36621,train,5
36622,train,3
36623,train,5
36624,train,4
36625,train,1
36626,train,1
36627,train,1
36628,train,0
36629,train,2
36630,train,1
36631,train,0
36632,train,2
36633,train,1
36634,train,0
36635,train,2
36636,train,1
36637,train,1
36638,train,1
36639,train,1
36640,train,5
36641,train,5
36642,train,2
36643,train,2
36644,train,0
36645,train,1
36646,train,5
36647,train,1
36648,train,5
36649,train,2
36650,train,1
36651,train,1
36652,train,0
36653,train,1
36654,train,0
36655,train,4
36656,train,0
36657,train,0
36658,train,5
36659,train,1
36660,train,5
36661,train,4
36662,train,2
36663,train,1
36664,train,1
36665,train,2
36666,train,4
36667,train,2
36668,train,0
36669,train,5
36670,train,1
36671,train,5
36672,train,4
36673,train,0
36674,train,3
36675,train,5
36676,train,4
36677,train,5
36678,train,3
36679,train,0
36680,train,1
36681,train,5
36682,train,4
36683,train,0
36684,train,1
36685,train,1
36686,train,1
36687,train,1
36688,train,2
36689,train,0
36690,train,4
36691,train,5
36692,train,3
36693,train,4
36694,train,1
36695,train,1
36696,train,4
36697,train,0
36698,train,1
36699,train,5
36700,train,4
36701,train,1
36702,train,0
36703,train,4
36704,train,5
36705,train,2
36706,train,5
36707,train,1
36708,train,3
36709,train,5
36710,train,2
36711,train,0
36712,train,1
36713,train,1
36714,train,4
36715,train,0
36716,train,1
36717,train,4
36718,train,3
36719,train,5
36720,train,1
36721,train,1
36722,train,1
36723,train,4
36724,train,0
36725,train,4
36726,train,1
36727,train,1
36728,train,0
36729,train,4
36730,train,0
36731,train,5
36732,train,0
36733,train,4
36734,train,5
36735,train,1
36736,train,0
36737,train,2
36738,train,2
36739,train,1
36740,train,1
36741,train,5
36742,train,1
36743,train,1
36744,train,0
36745,train,5
36746,train,1
36747,train,0
36748,train,0
36749,train,0
36750,train,3
36751,train,0
36752,train,1
36753,train,4
36754,train,5
36755,train,5
36756,train,1
36757,train,0
36758,train,4
36759,train,1
36760,train,4
36761,train,5
36762,train,1
36763,train,4
36764,train,2
36765,train,1
36766,train,2
36767,train,5
36768,train,3
36769,train,0
36770,train,4
36771,train,5
36772,train,4
36773,train,2
36774,train,1
36775,train,4
36776,train,2
36777,train,0
36778,train,5
36779,train,1
36780,train,4
36781,train,2
36782,train,2
36783,train,2
36784,train,1
36785,train,0
36786,train,4
36787,train,2
36788,train,2
36789,train,5
36790,train,5
36791,train,1
36792,train,2
36793,train,2
36794,train,5
36795,train,1
36796,train,1
36797,train,0
36798,train,2
36799,train,2
36800,train,1
36801,train,1
36802,train,2
36803,train,5
36804,train,2
36805,train,5
36806,train,4
36807,train,5
36808,train,0
36809,train,1
36810,train,4
36811,train,5
36812,train,3
36813,train,2
36814,train,5
36815,train,0
36816,train,1
36817,train,1
36818,train,3
36819,train,1
36820,train,2
36821,train,1
36822,train,1
36823,train,4
36824,train,2
36825,train,1
36826,train,5
36827,train,0
36828,train,4
36829,train,1
36830,train,1
36831,train,1
36832,train,2
36833,train,0
36834,train,4
36835,train,3
36836,train,0
36837,train,5
36838,train,0
36839,train,5
36840,train,0
36841,train,1
36842,train,4
36843,train,1
36844,train,4
36845,train,2
36846,train,1
36847,train,0
36848,train,1
36849,train,1
36850,train,1
36851,train,4
36852,train,4
36853,train,1
36854,train,1
36855,train,5
36856,train,0
36857,train,4
36858,train,3
36859,train,5
36860,train,1
36861,train,1
36862,train,0
36863,train,1
36864,train,2
36865,train,1
36866,train,0
36867,train,4
36868,train,1
36869,train,1
36870,train,1
36871,train,4
36872,train,2
36873,train,1
36874,train,3
36875,train,1
36876,train,1
36877,train,1
36878,train,2
36879,train,3
36880,train,1
36881,train,0
36882,train,4
36883,train,0
36884,train,1
36885,train,2
36886,train,2
36887,train,1
36888,train,5
36889,train,0
36890,train,1
36891,train,4
36892,train,1
36893,train,5
36894,train,1
36895,train,5
36896,train,4
36897,train,1
36898,train,4
36899,train,1
36900,train,4
36901,train,0
36902,train,2
36903,train,3
36904,train,1
36905,train,0
36906,train,4
36907,train,5
36908,train,4
36909,train,1
36910,train,2
36911,train,1
36912,train,1
36913,train,3
36914,train,5
36915,train,1
36916,train,5
36917,train,0
36918,train,1
36919,train,1
36920,train,1
36921,train,3
36922,train,1
36923,train,1
36924,train,3
36925,train,1
36926,train,1
36927,train,4
36928,train,5
36929,train,1
36930,train,3
36931,train,5
36932,train,1
36933,train,0
36934,train,5
36935,train,1
36936,train,5
36937,train,4
36938,train,1
36939,train,3
36940,train,5
36941,train,5
36942,train,1
36943,train,1
36944,train,2
36945,train,5
36946,train,1
36947,train,1
36948,train,1
36949,train,5
36950,train,1
36951,train,2
36952,train,4
36953,train,1
36954,train,2
36955,train,1
36956,train,0
36957,train,1
36958,train,1
36959,train,0
36960,train,1
36961,train,4
36962,train,2
36963,train,1
36964,train,1
36965,train,5
36966,train,0
36967,train,0
36968,train,1
36969,train,1
36970,train,0
36971,train,1
36972,train,0
36973,train,0
36974,train,4
36975,train,5
36976,train,5
36977,train,1
36978,train,2
36979,train,1
36980,train,0
36981,train,5
36982,train,0
36983,train,1
36984,train,1
36985,train,4
36986,train,1
36987,train,5
36988,train,4
36989,train,3
36990,train,1
36991,train,2
36992,train,1
36993,train,1
36994,train,2
36995,train,0
36996,train,1
36997,train,2
36998,train,1
36999,train,0
37000,train,0
37001,train,0
37002,train,1
37003,train,5
37004,train,4
37005,train,0
37006,train,5
37007,train,1
37008,train,5
37009,train,4
37010,train,5
37011,train,4
37012,train,3
37013,train,5
37014,train,1
37015,train,1
37016,train,2
37017,train,1
37018,train,0
37019,train,1
37020,train,0
37021,train,5
37022,train,5
37023,train,1
37024,train,1
37025,train,5
37026,train,0
37027,train,1
37028,train,4
37029,train,0
37030,train,5
37031,train,2
37032,train,4
37033,train,5
37034,train,0
37035,train,1
37036,train,2
37037,train,1
37038,train,5
37039,train,5
37040,train,1
37041,train,4
37042,train,4
37043,train,1
37044,train,1
37045,train,4
37046,train,5
37047,train,1
37048,train,0
37049,train,4
37050,train,0
37051,train,4
37052,train,0
37053,train,3
37054,train,5
37055,train,4
37056,train,1
37057,train,1
37058,train,5
37059,train,5
37060,train,4
37061,train,0
37062,train,2
37063,train,1
37064,train,1
37065,train,5
37066,train,5
37067,train,1
37068,train,2
37069,train,1
37070,train,1
37071,train,1
37072,train,1
37073,train,3
37074,train,2
37075,train,2
37076,train,4
37077,train,0
37078,train,0
37079,train,5
37080,train,2
37081,train,2
37082,train,5
37083,train,5
37084,train,1
37085,train,4
37086,train,1
37087,train,2
37088,train,1
37089,train,2
37090,train,1
37091,train,4
37092,train,0
37093,train,0
37094,train,0
37095,train,2
37096,train,0
37097,train,0
37098,train,1
37099,train,2
37100,train,4
37101,train,4
37102,train,1
37103,train,1
37104,train,1
37105,train,5
37106,train,5
37107,train,1
37108,train,2
37109,train,5
37110,train,1
37111,train,4
37112,train,1
37113,train,1
37114,train,1
37115,train,1
37116,train,2
37117,train,4
37118,train,2
37119,train,2
37120,train,4
37121,train,1
37122,train,4
37123,train,5
37124,train,0
37125,train,1
37126,train,3
37127,train,5
37128,train,4
37129,train,1
37130,train,5
37131,train,0
37132,train,2
37133,train,4
37134,train,5
37135,train,3
37136,train,0
37137,train,4
37138,train,1
37139,train,0
37140,train,1
37141,train,5
37142,train,5
37143,train,4
37144,train,0
37145,train,5
37146,train,1
37147,train,5
37148,train,4
37149,train,0
37150,train,3
37151,train,1
37152,train,1
37153,train,4
37154,train,0
37155,train,4
37156,train,1
37157,train,0
37158,train,0
37159,train,5
37160,train,1
37161,train,3
37162,train,1
37163,train,1
37164,train,2
37165,train,4
37166,train,5
37167,train,1
37168,train,1
37169,train,1
37170,train,0
37171,train,3
37172,train,4
37173,train,2
37174,train,5
37175,train,3
37176,train,1
37177,train,1
37178,train,5
37179,train,1
37180,train,1
37181,train,5
37182,train,2
37183,train,0
37184,train,4
37185,train,1
37186,train,3
37187,train,4
37188,train,1
37189,train,0
37190,train,5
37191,train,0
37192,train,0
37193,train,1
37194,train,5
37195,train,4
37196,train,1
37197,train,2
37198,train,1
37199,train,4
37200,train,1
37201,train,5
37202,train,0
37203,train,0
37204,train,5
37205,train,5
37206,train,0
37207,train,0
37208,train,0
37209,train,0
37210,train,4
37211,train,5
37212,train,3
37213,train,5
37214,train,0
37215,train,4
37216,train,5
37217,train,1
37218,train,4
37219,train,4
37220,train,0
37221,train,1
37222,train,0
37223,train,4
37224,train,1
37225,train,3
37226,train,2
37227,train,2
37228,train,5
37229,train,1
37230,train,4
37231,train,5
37232,train,1
37233,train,0
37234,train,0
37235,train,5
37236,train,2
37237,train,1
37238,train,1
37239,train,1
37240,train,5
37241,train,0
37242,train,4
37243,train,2
37244,train,0
37245,train,1
37246,train,2
37247,train,3
37248,train,5
37249,train,4
37250,train,1
37251,train,3
37252,train,3
37253,train,4
37254,train,1
37255,train,2
37256,train,1
37257,train,1
37258,train,2
37259,train,1
37260,train,1
37261,train,1
37262,train,2
37263,train,4
37264,train,4
37265,train,0
37266,train,4
37267,train,1
37268,train,5
37269,train,2
37270,train,0
37271,train,0
37272,train,4
37273,train,1
37274,train,1
37275,train,1
37276,train,5
37277,train,2
37278,train,0
37279,train,4
37280,train,4
37281,train,1
37282,train,2
37283,train,1
37284,train,1
37285,train,1
37286,train,0
37287,train,1
37288,train,5
37289,train,0
37290,train,4
37291,train,0
37292,train,4
37293,train,0
37294,train,5
37295,train,1
37296,train,2
37297,train,0
37298,train,5
37299,train,1
37300,train,0
37301,train,4
37302,train,4
37303,train,5
37304,train,1
37305,train,4
37306,train,0
37307,train,1
37308,train,1
37309,train,4
37310,train,0
37311,train,1
37312,train,5
37313,train,1
37314,train,1
37315,train,1
37316,train,0
37317,train,2
37318,train,1
37319,train,0
37320,train,1
37321,train,1
37322,train,4
37323,train,0
37324,train,0
37325,train,5
37326,train,1
37327,train,1
37328,train,5
37329,train,0
37330,train,5
37331,train,4
37332,train,5
37333,train,1
37334,train,5
37335,train,4
37336,train,0
37337,train,2
37338,train,2
37339,train,4
37340,train,1
37341,train,4
37342,train,1
37343,train,5
37344,train,1
37345,train,4
37346,train,1
37347,train,1
37348,train,1
37349,train,4
37350,train,1
37351,train,1
37352,train,3
37353,train,2
37354,train,1
37355,train,4
37356,train,1
37357,train,2
37358,train,3
37359,train,5
37360,train,1
37361,train,1
37362,train,2
37363,train,0
37364,train,5
37365,train,4
37366,train,4
37367,train,5
37368,train,1
37369,train,4
37370,train,0
37371,train,4
37372,train,2
37373,train,1
37374,train,4
37375,train,4
37376,train,1
37377,train,4
37378,train,2
37379,train,2
37380,train,4
37381,train,4
37382,train,0
37383,train,4
37384,train,1
37385,train,5
37386,train,1
37387,train,5
37388,train,1
37389,train,1
37390,train,3
37391,train,2
37392,train,2
37393,train,5
37394,train,4
37395,train,1
37396,train,3
37397,train,0
37398,train,0
37399,train,4
37400,train,5
37401,train,0
37402,train,1
37403,train,1
37404,train,3
37405,train,0
37406,train,4
37407,train,1
37408,train,5
37409,train,4
37410,train,1
37411,train,5
37412,train,3
37413,train,1
37414,train,1
37415,train,1
37416,train,5
37417,train,4
37418,train,1
37419,train,2
37420,train,0
37421,train,5
37422,train,1
